,location,total_sqft,bath,price,bhk
124,Aram Nagar,1850.0,3,155.0,3
125,Aram Nagar,1000.0,2,61.0,2
126,Aram Nagar,1460.0,2,100.0,3
127,Aram Nagar,1650.0,3,110.0,3
128,Aram Nagar,1200.0,2,62.5,2
129,Aram Nagar,1000.0,2,70.65,2
130,Aram Nagar,1080.0,2,75.0,2
131,Aram Nagar,1680.0,3,125.0,3
132,Aram Nagar,1460.0,2,97.0,3
133,Aram Nagar,1120.0,2,65.0,2
134,Aram Nagar,1100.0,3,60.0,2
135,Aram Nagar,1790.0,3,120.0,3
136,Aram Nagar,1680.0,3,117.0,3
137,Aram Nagar,1050.0,2,77.0,2
138,Aram Nagar,1050.0,2,75.0,2
139,Aram Nagar,1040.0,2,75.0,2
140,Aram Nagar,1400.0,2,95.0,3
141,Aram Nagar,1800.0,3,130.0,3
142,Aram Nagar,1050.0,2,68.0,2
143,Aram Nagar,1000.0,2,60.0,2
144,Aram Nagar,1680.0,3,125.0,3
145,Badhwar Park,1050.0,2,77.47,2
146,Badhwar Park,1270.0,2,80.0,2
147,Badhwar Park,1680.0,3,122.0,3
148,Badhwar Park,1130.0,2,85.0,2
149,Badhwar Park,1680.0,3,130.0,3
150,Badhwar Park,980.0,2,77.44,2
151,Badhwar Park,1680.0,3,112.0,3
152,Badhwar Park,2095.0,3,150.0,3
153,Badhwar Park,1976.0,3,145.0,3
154,Badhwar Park,1600.0,2,110.0,3
155,Badhwar Park,1765.0,3,118.0,3
156,Badhwar Park,1275.0,2,88.0,3
157,Badhwar Park,1450.0,2,102.0,3
158,Badhwar Park,1575.0,2,110.0,3
159,Badhwar Park,750.0,1,47.0,1
160,Badhwar Park,990.0,2,50.0,2
161,Badhwar Park,1000.0,1,60.0,1
162,Badhwar Park,1430.0,2,102.0,3
163,Badhwar Park,1128.0,2,60.0,2
164,Badhwar Park,1140.0,2,57.0,2
165,Badhwar Park,1420.0,3,90.0,3
166,Badhwar Park,1530.0,2,108.0,2
167,Badhwar Park,1073.5,2,54.005,2
168,Badhwar Park,451.0,1,29.9,1
169,Badhwar Park,1062.0,2,42.47,2
170,Badhwar Park,1455.0,3,73.31,3
171,Badhwar Park,871.0,2,55.0,2
172,Badhwar Park,1098.0,2,43.91,2
173,Badhwar Park,1800.0,3,80.0,3
174,Badhwar Park,2700.0,4,130.0,4
175,Badhwar Park,1080.0,2,38.0,2
176,Badhwar Park,1059.0,2,34.5,2
177,Badhwar Park,1080.0,2,35.0,2
178,Badhwar Park,1062.0,2,42.47,2
179,Badhwar Park,500.0,1,31.0,1
180,Badhwar Park,1100.0,2,35.0,2
181,Badhwar Park,2100.0,4,92.0,4
182,Badhwar Park,1035.0,2,39.33,2
183,Badhwar Park,909.0,2,40.9,2
184,Badhwar Park,1431.5,3,72.02,3
185,Badhwar Park,1900.0,4,90.0,3
186,Badhwar Park,500.0,1,30.0,1
187,Badhwar Park,1125.0,2,36.94,2
188,Badhwar Park,1100.0,2,35.0,2
189,Badhwar Park,1089.0,2,43.55,2
190,Badhwar Park,1504.0,2,83.0,3
191,Badhwar Park,2600.0,4,115.0,4
192,Badhwar Park,1089.0,2,43.55,2
193,Badhwar Park,1513.0,2,62.0,2
194,Badhwar Park,1298.0,2,59.0,2
195,Badhwar Park,1006.0,2,44.0,2
196,Badhwar Park,500.0,1,33.0,1
197,Badhwar Park,1160.0,2,95.0,2
198,Badhwar Park,1245.0,2,59.0,2
199,Badhwar Park,1510.0,2,80.0,2
200,Badhwar Park,3300.0,3,165.0,3
201,Badhwar Park,1730.0,5,75.0,5
202,Badhwar Park,1046.0,2,48.0,2
203,Badhwar Park,1408.0,3,80.0,3
204,Badhwar Park,1005.0,2,50.0,2
205,Badhwar Park,1100.0,2,65.0,2
206,Badhwar Park,1080.0,2,37.0,2
207,Badhwar Park,1035.0,2,45.0,2
208,Badhwar Park,5000.0,4,290.0,4
209,Badhwar Park,1164.0,2,56.0,2
210,Badhwar Park,1005.0,2,42.0,2
211,Badhwar Park,1127.0,2,50.0,2
212,Badhwar Park,1005.0,2,43.0,2
213,Badhwar Park,835.0,2,37.0,2
214,Badhwar Park,1050.0,2,39.0,2
215,Badhwar Park,660.0,2,27.0,2
216,Badhwar Park,600.0,1,20.0,1
217,Badhwar Park,1466.0,2,71.0,2
218,Badhwar Park,1890.0,2,93.0,3
219,Badhwar Park,1079.0,2,60.0,2
220,Badhwar Park,1480.0,2,80.0,2
221,Badhwar Park,1200.0,2,80.0,2
222,Badhwar Park,905.0,2,32.0,2
223,Badhwar Park,1073.0,2,52.36,2
224,Badhwar Park,1719.3,2,88.0,3
225,Badhwar Park,1780.0,3,88.0,3
226,Badhwar Park,1522.0,3,90.0,3
227,Badhwar Park,890.0,2,45.0,2
228,Badhwar Park,5000.0,4,300.0,4
229,Badhwar Park,1050.0,2,35.0,2
230,Badhwar Park,1331.95,2,69.0,2
231,Badhwar Park,1100.0,2,45.0,2
232,Badhwar Park,1028.0,2,42.0,2
233,Badhwar Park,1199.0,2,65.0,2
234,Badhwar Park,1080.0,2,55.0,2
235,Badhwar Park,1123.0,2,64.0,2
236,Badhwar Park,1308.0,2,60.0,2
237,Badhwar Park,1005.0,2,55.0,2
238,Badhwar Park,985.0,2,40.39,2
239,Badhwar Park,2200.0,6,68.0,6
240,Badhwar Park,765.0,2,30.0,1
241,Badhwar Park,880.0,2,35.0,2
242,Badhwar Park,795.0,2,32.54,2
243,Badhwar Park,1005.0,2,39.59,2
244,Badhwar Park,734.0,1,19.82,1
245,Badhwar Park,1020.0,2,41.82,2
246,Badhwar Park,985.0,2,40.39,2
247,Badhwar Park,2500.0,6,81.0,6
248,Badhwar Park,795.0,2,32.54,2
249,Badhwar Park,1130.0,2,46.33,2
250,Badhwar Park,795.0,1,32.6,2
251,Badhwar Park,3000.0,8,150.0,8
252,Badhwar Park,985.0,2,38.92,2
253,Badhwar Park,1000.0,2,41.0,2
254,Badhwar Park,995.0,2,40.8,2
255,Badhwar Park,1020.0,2,40.8,2
256,Badhwar Park,1388.0,2,57.0,2
257,Badhwar Park,1070.0,2,54.0,2
258,Badhwar Park,1280.0,2,58.0,2
259,Badhwar Park,1662.0,3,85.1,3
260,Badhwar Park,1897.0,3,120.0,3
261,Badhwar Park,1410.0,2,75.0,3
262,Badhwar Park,1360.0,2,85.0,3
263,Badhwar Park,1410.0,2,80.0,3
264,Badhwar Park,1662.0,3,85.0,3
265,Badhwar Park,1662.0,3,85.5,3
266,Badhwar Park,1280.0,2,60.0,2
267,Badhwar Park,1666.0,3,95.0,3
268,Badhwar Park,1575.0,3,90.0,3
269,Badhwar Park,1430.0,2,75.0,3
270,Badhwar Park,1419.0,2,73.0,3
271,Badhwar Park,1280.0,2,60.0,2
272,Badhwar Park,1200.0,2,50.0,2
273,Badhwar Park,1092.0,2,60.0,2
274,Badhwar Park,1690.0,3,85.0,3
275,Badhwar Park,1897.0,4,93.0,3
276,Badhwar Park,1884.0,3,98.0,3
277,Badhwar Park,1314.0,2,68.8,2
278,Badhwar Park,1690.0,3,85.0,3
279,Badhwar Park,1265.0,2,67.0,2
280,Badhwar Park,1126.0,2,55.0,2
281,Badhwar Park,1662.0,3,90.0,3
282,Badhwar Park,1420.0,2,75.0,3
283,Badhwar Park,1412.0,2,88.0,3
284,Badhwar Park,1434.0,3,84.0,3
285,Badhwar Park,1890.0,4,100.0,3
286,Badhwar Park,1419.0,2,87.0,3
287,Badhwar Park,1300.0,2,54.0,2
288,Badhwar Park,1690.0,3,85.0,3
289,Badhwar Park,1113.0,2,52.0,2
290,Badhwar Park,1820.0,4,95.0,3
291,Badhwar Park,1100.0,2,48.0,2
292,Badhwar Park,1896.0,3,102.0,3
293,Badhwar Park,1300.0,2,66.0,2
294,Badhwar Park,1225.0,2,68.0,2
295,Badhwar Park,1179.0,2,51.0,2
296,Badhwar Park,1421.0,2,73.0,3
297,Badhwar Park,1893.0,4,95.0,3
298,Badhwar Park,900.0,2,45.0,2
299,Badhwar Park,1105.0,2,75.0,2
300,Badhwar Park,1800.0,3,110.0,3
301,Badhwar Park,1150.0,2,80.0,2
302,Badhwar Park,1250.0,2,66.25,2
303,Badhwar Park,1332.0,2,79.0,2
304,Badhwar Park,1730.0,3,120.0,3
305,Badhwar Park,1230.0,2,66.25,2
306,Badhwar Park,1351.0,2,77.0,2
307,Badhwar Park,1303.0,2,80.0,2
308,Badhwar Park,1607.0,2,112.0,3
309,Badhwar Park,770.0,1,43.82,1
310,Badhwar Park,1700.0,2,76.0,2
311,Badhwar Park,1060.0,2,58.5,2
312,Badhwar Park,1650.0,3,100.0,3
313,Badhwar Park,1607.0,2,112.0,3
314,Badhwar Park,1198.0,2,80.0,2
315,Badhwar Park,1935.0,4,130.0,3
316,Badhwar Park,1424.0,2,90.0,2
317,Badhwar Park,2225.0,4,169.0,3
318,Badhwar Park,1862.0,3,120.0,3
319,Badhwar Park,1850.0,4,139.0,3
320,Badhwar Park,1936.0,4,126.0,3
321,Badhwar Park,1862.0,3,119.0,3
322,Badhwar Park,1424.0,2,90.0,2
323,Badhwar Park,2150.0,4,125.0,3
324,Badhwar Park,3530.0,4,290.0,4
325,Badhwar Park,1856.0,3,120.0,3
326,Badhwar Park,1852.0,3,130.0,3
327,Badhwar Park,1850.0,4,120.0,3
328,Badhwar Park,1367.0,2,86.0,2
329,Badhwar Park,3565.0,4,255.0,4
330,Badhwar Park,1409.0,2,95.0,2
331,Badhwar Park,1950.0,4,120.0,3
332,Badhwar Park,1921.0,4,129.0,3
333,Badhwar Park,1920.0,4,121.0,3
334,Badhwar Park,1935.0,4,125.0,3
335,Badhwar Park,1852.0,4,122.0,3
336,Badhwar Park,1950.0,4,120.0,3
337,Badhwar Park,1852.0,3,125.0,3
338,Badhwar Park,1850.0,4,121.0,3
339,Badhwar Park,1425.0,2,94.0,2
340,Badhwar Park,2395.0,4,150.0,3
341,Badhwar Park,900.0,2,40.0,2
342,Badhwar Park,1200.0,2,55.0,2
343,Badhwar Park,1900.0,3,135.0,3
344,Badhwar Park,924.0,2,45.0,2
345,Badhwar Park,900.0,2,60.0,2
346,Badhwar Park,1100.0,2,45.0,2
347,Badhwar Park,1200.0,2,55.0,2
348,Badhwar Park,1450.0,2,85.0,3
349,Badhwar Park,1200.0,2,55.0,2
350,Badhwar Park,1250.0,2,79.0,2
351,Badhwar Park,1190.0,2,50.0,2
352,Badhwar Park,1202.0,2,65.0,2
353,Badhwar Park,1340.0,2,75.0,2
354,Badhwar Park,2650.0,4,175.0,3
355,Badhwar Park,1450.0,2,90.0,3
356,Badhwar Park,1025.0,2,42.0,2
357,Badhwar Park,485.0,1,19.5,1
358,Badhwar Park,1167.0,2,43.76,2
359,Badhwar Park,1000.0,2,55.0,2
360,Badhwar Park,1141.0,2,42.79,2
361,Badhwar Park,1200.0,2,67.0,2
362,Badhwar Park,1200.0,2,58.0,2
363,Badhwar Park,1151.0,2,43.1,2
364,Badhwar Park,1141.0,2,42.75,2
365,Badhwar Park,900.0,2,48.0,2
366,Badhwar Park,1749.0,4,90.0,4
367,Badhwar Park,1151.0,2,42.9,2
368,Badhwar Park,1250.0,2,45.0,2
369,Badhwar Park,1151.0,2,43.16,2
370,Badhwar Park,1200.0,2,58.0,2
371,Badhwar Park,1200.0,2,66.0,3
372,Badhwar Park,1415.0,2,74.0,3
373,Badhwar Park,1200.0,2,50.0,2
374,Badhwar Park,1141.0,2,50.0,2
375,Badhwar Park,500.0,1,14.0,1
376,Badhwar Park,1100.0,2,31.5,2
377,Badhwar Park,982.0,2,24.55,2
378,Badhwar Park,500.0,2,14.0,1
379,Badhwar Park,900.0,2,22.5,2
380,Badhwar Park,908.0,2,26.0,2
381,Badhwar Park,870.0,2,36.0,2
382,Badhwar Park,937.0,2,35.0,2
383,Badhwar Park,960.0,2,37.0,2
384,Badhwar Park,500.0,1,14.0,1
385,Badhwar Park,1000.0,2,29.7,2
386,Badhwar Park,850.0,2,25.99,2
387,Badhwar Park,902.0,2,25.26,2
388,Badhwar Park,1470.0,3,54.0,3
389,Badhwar Park,810.0,2,25.5,2
390,Badhwar Park,890.0,2,27.0,2
391,Badhwar Park,1200.0,2,36.0,2
392,Badhwar Park,1319.0,3,42.0,3
393,Badhwar Park,1000.0,2,25.0,2
394,Badhwar Park,902.0,2,25.0,2
395,Badhwar Park,930.0,2,25.99,2
396,Badhwar Park,1074.0,2,26.85,2
397,Badhwar Park,500.0,1,14.0,1
398,Badhwar Park,1010.0,2,38.0,2
399,Badhwar Park,992.0,2,24.8,2
400,Badhwar Park,656.0,2,22.0,2
401,Badhwar Park,620.0,2,22.0,2
402,Badhwar Park,600.0,1,16.5,1
403,Badhwar Park,925.0,2,40.0,2
404,Badhwar Park,530.0,1,18.0,1
405,Badhwar Park,1800.0,3,68.0,3
406,Badhwar Park,351.0,1,16.0,1
407,Badhwar Park,1035.0,2,38.3,2
408,Badhwar Park,888.0,2,34.0,2
409,Badhwar Park,1200.0,2,36.0,4
410,Badhwar Park,766.0,2,28.0,2
411,Badhwar Park,967.0,2,45.0,3
412,Badhwar Park,620.0,1,23.5,2
413,Badhwar Park,1150.0,3,45.0,3
414,Badhwar Park,400.0,1,11.5,1
415,Badhwar Park,456.0,1,15.0,1
416,Badhwar Park,2400.0,4,95.0,3
417,Ballard Estate,420.0,1,12.5,1
418,Ballard Estate,614.0,1,28.0,2
419,Ballard Estate,1140.0,2,52.0,2
420,Ballard Estate,625.0,1,25.0,2
421,Ballard Estate,1850.0,4,86.0,4
422,Ballard Estate,1070.0,2,39.0,2
423,Ballard Estate,1500.0,3,121.0,3
424,Ballard Estate,1070.0,2,37.0,2
425,Ballard Estate,950.0,2,40.0,2
426,Ballard Estate,1280.0,2,45.0,3
427,Ballard Estate,710.0,2,25.0,2
428,Ballard Estate,950.0,2,32.0,2
429,Ballard Estate,1800.0,4,55.0,4
430,Ballard Estate,1843.0,3,87.54,3
431,Ballard Estate,1076.0,2,30.13,2
432,Ballard Estate,950.0,2,30.0,2
433,Ballard Estate,1750.0,3,100.0,3
434,Ballard Estate,3198.0,4,200.0,4
435,Ballard Estate,2422.0,4,160.0,4
436,Ballard Estate,1750.0,3,100.0,3
437,Ballard Estate,3200.0,4,205.0,4
438,Ballard Estate,1728.0,3,95.0,3
439,Ballard Estate,2062.0,3,140.0,4
440,Ballard Estate,1732.46,3,92.0,3
441,Ballard Estate,2062.0,3,150.0,4
442,Ballard Estate,1224.0,2,70.0,2
443,Ballard Estate,1777.26,3,105.0,3
444,Ballard Estate,1650.0,3,82.0,3
445,Ballard Estate,2062.0,3,140.0,4
446,Ballard Estate,1650.0,3,82.0,3
447,Ballard Estate,1224.0,2,67.0,2
448,Ballard Estate,1723.0,3,95.0,3
449,Ballard Estate,1777.26,3,89.0,3
450,Ballard Estate,1777.26,3,92.0,3
451,Ballard Estate,2060.0,3,140.0,3
452,Ballard Estate,920.0,2,40.0,2
453,Ballard Estate,1740.0,2,95.0,3
454,Ballard Estate,1190.0,2,55.0,2
455,Ballard Estate,600.0,1,28.0,1
456,Ballard Estate,2072.0,3,108.0,3
457,Ballard Estate,1100.0,2,55.0,2
458,Ballard Estate,900.0,2,50.0,2
459,Ballard Estate,2710.0,6,142.0,4
460,Ballard Estate,1240.0,2,60.0,2
461,Ballard Estate,900.0,2,44.5,2
462,Ballard Estate,450.0,1,11.0,1
463,Ballard Estate,1600.0,4,52.8,4
464,Ballard Estate,656.0,2,25.0,2
465,Ballard Estate,400.0,1,11.0,1
466,Ballard Estate,400.0,1,12.0,1
467,Ballard Estate,400.0,1,14.0,1
468,Ballard Estate,500.0,1,17.0,1
469,Ballard Estate,2168.0,4,95.0,4
470,Ballard Estate,395.0,1,10.25,1
471,Ballard Estate,420.0,1,17.0,1
472,Ballard Estate,418.0,1,12.0,1
473,Ballard Estate,1200.0,2,42.0,2
474,Ballard Estate,400.0,1,10.0,1
475,Ballard Estate,695.0,1,25.0,2
476,Ballard Estate,850.0,1,25.0,2
477,Ballard Estate,2400.0,3,120.0,3
478,Ballard Estate,450.0,1,12.5,1
479,Ballard Estate,782.0,1,19.55,1
480,Ballard Estate,656.0,2,25.0,2
481,Ballard Estate,400.0,1,11.5,1
482,Ballard Estate,460.0,1,13.0,1
483,Ballard Estate,418.0,2,11.5,1
484,Ballard Estate,1000.0,2,42.0,2
485,Ballard Estate,550.0,1,11.5,1
486,Ballard Estate,410.0,1,10.0,1
487,Ballard Estate,1700.0,3,65.0,3
488,Ballard Estate,400.0,1,10.25,1
489,Ballard Estate,656.0,2,25.0,2
490,Ballard Estate,1500.0,3,90.0,3
491,Ballard Estate,520.0,1,15.0,1
492,Ballard Estate,1060.0,2,55.0,2
493,Ballard Estate,999.0,2,45.0,2
494,Ballard Estate,2400.0,4,225.0,5
495,Ballard Estate,1194.0,2,65.0,2
496,Ballard Estate,1200.0,2,67.0,2
497,Ballard Estate,2400.0,2,228.0,2
498,Ballard Estate,1194.0,2,65.0,2
499,Ballard Estate,1260.0,5,185.0,3
500,Ballard Estate,950.0,2,52.0,2
501,Ballard Estate,1850.0,3,170.0,3
502,Ballard Estate,1200.0,2,80.0,2
503,Ballard Estate,1274.0,2,70.0,2
504,Ballard Estate,1070.0,2,48.0,2
505,Ballard Estate,1280.0,2,80.0,2
506,Ballard Estate,1100.0,2,70.0,2
507,Ballard Estate,1000.0,2,58.0,2
508,Ballard Estate,2990.0,5,416.0,5
509,Ballard Estate,1265.0,2,55.0,2
510,Ballard Estate,2200.0,3,220.0,3
511,Ballard Estate,2780.0,4,325.0,3
512,Ballard Estate,2400.0,2,360.0,3
513,Ballard Estate,965.0,2,56.0,2
514,Ballard Estate,1147.0,2,75.0,2
515,Ballard Estate,1750.0,3,172.0,3
516,Ballard Estate,1400.0,2,90.0,2
517,Ballard Estate,1200.0,2,70.0,2
518,Ballard Estate,1100.0,2,47.0,2
519,Ballard Estate,930.0,2,46.0,2
520,Ballard Estate,2500.0,3,345.0,3
521,Ballard Estate,1150.0,2,63.0,2
522,Ballard Estate,3300.0,6,165.0,6
523,Ballard Estate,1450.0,2,81.0,3
524,Ballard Estate,1776.0,2,75.0,3
525,Ballard Estate,1458.0,3,79.0,3
526,Ballard Estate,935.0,2,51.5,2
527,Ballard Estate,1020.0,2,46.5,2
528,Ballard Estate,1600.0,3,112.0,3
529,Ballard Estate,1300.0,2,75.0,3
530,Ballard Estate,1540.0,2,78.0,3
531,Ballard Estate,450.0,1,20.0,1
532,Ballard Estate,1196.0,2,56.81,2
533,Ballard Estate,1470.0,2,99.0,3
534,Ballard Estate,1611.0,2,66.0,3
535,Ballard Estate,1675.0,3,75.0,3
536,Ballard Estate,1141.0,2,46.0,2
537,Ballard Estate,1500.0,2,57.0,2
538,Ballard Estate,1050.0,2,45.0,2
539,Ballard Estate,1141.0,2,45.9,2
540,Ballard Estate,1230.0,3,53.0,3
541,Ballard Estate,1105.0,2,40.0,2
542,Ballard Estate,1410.0,2,65.0,3
543,Ballard Estate,1450.0,2,55.99,2
544,Ballard Estate,1100.0,2,38.0,2
545,Ballard Estate,1061.0,2,33.84,2
546,Ballard Estate,1061.0,2,38.95,2
547,Ballard Estate,1061.0,2,34.0,2
548,Ballard Estate,1245.0,2,58.0,2
549,Ballard Estate,1494.0,2,94.55,3
550,Ballard Estate,1274.0,2,81.0,2
551,Ballard Estate,1842.0,3,115.0,3
552,Ballard Estate,1494.0,2,94.55,3
553,Ballard Estate,1274.0,2,81.0,2
554,Ballard Estate,1494.0,2,94.55,3
555,Ballard Estate,1842.0,3,115.0,3
556,Ballard Estate,1842.0,3,115.0,3
557,Ballard Estate,1842.0,3,115.0,3
558,Ballard Estate,1210.0,2,80.9,2
559,Ballard Estate,1210.0,2,72.0,2
560,Ballard Estate,1205.0,2,78.5,2
561,Ballard Estate,790.5,1,41.9,1
562,Ballard Estate,1020.07,2,68.38,2
563,Ballard Estate,1205.47,2,81.0,2
564,Ballard Estate,1007.0,2,65.0,2
565,Ballard Estate,1210.0,2,74.0,2
566,Ballard Estate,1210.0,2,83.0,2
567,Ballard Estate,675.0,1,45.0,1
568,Ballard Estate,656.0,1,43.0,1
569,Ballard Estate,1012.0,2,64.0,2
570,Ballard Estate,1007.0,2,62.0,2
571,Ballard Estate,1007.0,2,67.0,2
572,Ballard Estate,1007.0,2,66.0,2
573,Ballard Estate,645.0,1,34.18,1
574,Ballard Estate,790.5,1,42.295,1
575,Ballard Estate,1012.0,2,65.0,2
576,Ballard Estate,656.0,1,38.77,1
577,Ballard Estate,645.0,1,39.0,1
578,Ballard Estate,645.0,1,41.0,1
579,Ballard Estate,1210.0,2,82.0,2
580,Ballard Estate,656.0,1,34.77,1
581,Ballard Estate,1205.0,2,73.87,2
582,Ballard Estate,1012.0,2,70.0,2
583,Ballard Estate,1007.0,2,68.0,2
584,Ballard Estate,1205.0,2,79.0,2
585,Ballard Estate,1012.0,2,68.0,2
586,Ballard Estate,1077.0,2,37.64,2
587,Ballard Estate,1470.0,2,88.64,3
588,Ballard Estate,1300.0,2,75.0,3
589,Ballard Estate,1800.0,3,115.0,3
590,Ballard Estate,1125.0,2,63.0,2
591,Ballard Estate,1310.0,2,80.0,2
592,Ballard Estate,2600.0,4,135.0,3
593,Ballard Estate,1900.0,2,170.0,3
594,Ballard Estate,1260.0,2,75.0,2
595,Ballard Estate,1170.0,2,46.79,2
596,Ballard Estate,1350.0,2,83.0,3
597,Ballard Estate,1330.0,2,78.0,2
598,Ballard Estate,1400.0,2,78.0,3
599,Ballard Estate,1700.0,3,125.0,3
600,Ballard Estate,1020.0,2,40.79,2
601,Ballard Estate,1600.0,2,63.98,2
602,Ballard Estate,1041.0,2,36.44,2
603,Ballard Estate,2400.0,1,200.0,1
604,Ballard Estate,1390.0,2,86.0,2
605,Ballard Estate,1460.0,2,70.0,2
606,Ballard Estate,1200.0,2,60.0,2
607,Ballard Estate,1290.0,2,80.0,2
608,Ballard Estate,2582.0,5,250.0,3
609,Ballard Estate,1186.0,2,65.0,2
610,Ballard Estate,1650.0,3,101.0,3
611,Ballard Estate,1181.0,2,75.0,2
612,Ballard Estate,1105.0,2,90.0,2
613,Ballard Estate,720.0,1,60.0,1
614,Ballard Estate,1040.0,2,45.0,2
615,Ballard Estate,1330.0,2,77.0,2
616,Ballard Estate,1200.0,2,49.0,2
617,Ballard Estate,1185.0,2,67.0,2
618,Ballard Estate,1000.0,2,50.0,2
619,Ballard Estate,1650.0,3,90.75,3
620,Ballard Estate,1650.0,3,101.0,3
621,Ballard Estate,1310.0,2,80.43,2
