,location,total_sqft,bath,price,bhk
192,"Adajan,Surat",1319.0,3,42.0,3
193,"Adajan,Surat",1000.0,2,25.0,2
194,"Adajan,Surat",902.0,2,25.0,2
195,"Adajan,Surat",930.0,2,25.99,2
196,"Adajan,Surat",1074.0,2,26.85,2
197,"Adajan,Surat",500.0,1,14.0,1
198,"Adajan,Surat",1010.0,2,38.0,2
199,"Adajan,Surat",992.0,2,24.8,2
200,"Adajan,Surat",656.0,2,22.0,2
201,"Adajan,Surat",620.0,2,22.0,2
202,"Adajan,Surat",600.0,1,16.5,1
203,"Adajan,Surat",925.0,2,40.0,2
204,"Adajan,Surat",530.0,1,18.0,1
205,"Adajan,Surat",1800.0,3,68.0,3
206,"Adajan,Surat",351.0,1,16.0,1
207,"Adajan,Surat",1035.0,2,38.3,2
208,"Adajan,Surat",888.0,2,34.0,2
209,"Adajan,Surat",1200.0,2,36.0,4
210,"Adajan,Surat",766.0,2,28.0,2
211,"Adajan,Surat",967.0,2,45.0,3
212,"Adajan,Surat",620.0,1,23.5,2
213,"Adajan,Surat",1150.0,3,45.0,3
214,"Adajan,Surat",400.0,1,11.5,1
215,"Adajan,Surat",456.0,1,15.0,1
216,"Adajan,Surat",2400.0,4,95.0,3
217,"Adajan,Surat",420.0,1,12.5,1
218,"Adajan,Surat",614.0,1,28.0,2
219,"Adajan,Surat",1140.0,2,52.0,2
220,"Adajan,Surat",625.0,1,25.0,2
221,"Adajan,Surat",1850.0,4,86.0,4
222,"Adajan,Surat",1070.0,2,39.0,2
223,"Adajan,Surat",1500.0,3,121.0,3
224,"Adajan,Surat",1070.0,2,37.0,2
225,"Adajan,Surat",950.0,2,40.0,2
226,"Adajan,Surat",1280.0,2,45.0,3
227,"Adajan,Surat",710.0,2,25.0,2
228,"Adajan,Surat",950.0,2,32.0,2
229,"Adajan,Surat",1800.0,4,55.0,4
230,"Adajan,Surat",1843.0,3,87.54,3
231,"Adajan,Surat",1076.0,2,30.13,2
232,"Adajan,Surat",950.0,2,30.0,2
233,"Adajan,Surat",1750.0,3,100.0,3
234,"Adajan,Surat",3198.0,4,200.0,4
235,"Adajan,Surat",2422.0,4,160.0,4
236,"Adajan,Surat",1750.0,3,100.0,3
237,"Adajan,Surat",3200.0,4,205.0,4
238,"Adajan,Surat",1728.0,3,95.0,3
239,"Adajan,Surat",2062.0,3,140.0,4
240,"Adajan,Surat",1732.46,3,92.0,3
241,"Adajan,Surat",2062.0,3,150.0,4
242,"Adajan,Surat",1224.0,2,70.0,2
243,"Adajan,Surat",1777.26,3,105.0,3
244,"Adajan,Surat",1650.0,3,82.0,3
245,"Adajan,Surat",2062.0,3,140.0,4
246,"Adajan,Surat",1650.0,3,82.0,3
247,"Adajan,Surat",1224.0,2,67.0,2
248,"Adajan,Surat",1723.0,3,95.0,3
249,"Adajan,Surat",1777.26,3,89.0,3
250,"Adajan,Surat",1777.26,3,92.0,3
251,"Adajan,Surat",2060.0,3,140.0,3
252,"Adajan,Surat",920.0,2,40.0,2
253,"Adajan,Surat",1740.0,2,95.0,3
254,"Adajan,Surat",1190.0,2,55.0,2
255,"Adajan,Surat",600.0,1,28.0,1
256,"Adajan,Surat",2072.0,3,108.0,3
257,"Adajan,Surat",1100.0,2,55.0,2
258,"Adajan,Surat",900.0,2,50.0,2
259,"Adajan,Surat",2710.0,6,142.0,4
260,"Adajan,Surat",1240.0,2,60.0,2
261,"Adajan,Surat",900.0,2,44.5,2
262,"Adajan,Surat",450.0,1,11.0,1
263,"Adajan,Surat",1600.0,4,52.8,4
264,"Adajan,Surat",656.0,2,25.0,2
265,"Adajan,Surat",400.0,1,11.0,1
266,"Adajan,Surat",400.0,1,12.0,1
267,"Adajan,Surat",400.0,1,14.0,1
268,"Adajan,Surat",500.0,1,17.0,1
269,"Adajan,Surat",2168.0,4,95.0,4
270,"Adajan,Surat",395.0,1,10.25,1
271,"Adajan,Surat",420.0,1,17.0,1
272,"Adajan,Surat",418.0,1,12.0,1
273,"Adajan,Surat",1200.0,2,42.0,2
274,"Adajan,Surat",400.0,1,10.0,1
275,"Adajan,Surat",695.0,1,25.0,2
276,"Adajan,Surat",850.0,1,25.0,2
277,"Adajan,Surat",2400.0,3,120.0,3
278,"Adajan,Surat",450.0,1,12.5,1
279,"Adajan,Surat",782.0,1,19.55,1
280,"Adajan,Surat",656.0,2,25.0,2
281,"Adajan,Surat",400.0,1,11.5,1
282,"Adajan,Surat",460.0,1,13.0,1
283,"Adajan,Surat",418.0,2,11.5,1
284,"Adajan,Surat",1000.0,2,42.0,2
285,"Adajan,Surat",550.0,1,11.5,1
286,"Adajan,Surat",410.0,1,10.0,1
287,"Adajan,Surat",1700.0,3,65.0,3
288,"Adajan,Surat",400.0,1,10.25,1
289,"Adajan,Surat",656.0,2,25.0,2
290,"Adajan,Surat",1500.0,3,90.0,3
291,"Adajan,Surat",520.0,1,15.0,1
292,"Adajan,Surat",1060.0,2,55.0,2
293,"Adajan,Surat",999.0,2,45.0,2
294,"Adajan,Surat",2400.0,4,225.0,5
295,"Adajan,Surat",1194.0,2,65.0,2
296,"Adajan,Surat",1200.0,2,67.0,2
297,"Adajan,Surat",2400.0,2,228.0,2
298,"Adajan,Surat",1194.0,2,65.0,2
299,"Adajan,Surat",1260.0,5,185.0,3
300,"Adajan,Surat",950.0,2,52.0,2
301,"Adajan,Surat",1850.0,3,170.0,3
302,"Adajan,Surat",1200.0,2,80.0,2
303,"Adajan,Surat",1274.0,2,70.0,2
304,"Adajan,Surat",1070.0,2,48.0,2
305,"Adajan,Surat",1280.0,2,80.0,2
306,"Adajan,Surat",1100.0,2,70.0,2
307,"Adajan,Surat",1000.0,2,58.0,2
308,"Adajan,Surat",2990.0,5,416.0,5
309,"Adajan,Surat",1265.0,2,55.0,2
310,"Adajan,Surat",2200.0,3,220.0,3
311,"Adajan,Surat",2780.0,4,325.0,3
312,"Adajan,Surat",2400.0,2,360.0,3
313,"Adajan,Surat",965.0,2,56.0,2
314,"Adajan,Surat",1147.0,2,75.0,2
315,"Adajan,Surat",1750.0,3,172.0,3
316,"Adajan,Surat",1400.0,2,90.0,2
317,"Adajan,Surat",1200.0,2,70.0,2
318,"Adajan,Surat",1100.0,2,47.0,2
319,"Adajan,Surat",930.0,2,46.0,2
320,"Adajan,Surat",2500.0,3,345.0,3
321,"Adajan,Surat",1150.0,2,63.0,2
322,"Adajan,Surat",3300.0,6,165.0,6
323,"Adajan,Surat",1450.0,2,81.0,3
324,"Adajan,Surat",1776.0,2,75.0,3
325,"Adajan,Surat",1458.0,3,79.0,3
326,"Adajan,Surat",935.0,2,51.5,2
327,"Adajan,Surat",1020.0,2,46.5,2
328,"Adajan,Surat",1600.0,3,112.0,3
329,"Adajan,Surat",1300.0,2,75.0,3
330,"Adajan,Surat",1540.0,2,78.0,3
331,"Adajan,Surat",450.0,1,20.0,1
332,"Adajan,Surat",1196.0,2,56.81,2
333,"Adajan,Surat",1470.0,2,99.0,3
334,"Adajan,Surat",1611.0,2,66.0,3
335,"Adajan,Surat",1675.0,3,75.0,3
336,"Adajan,Surat",1141.0,2,46.0,2
337,"Adajan,Surat",1500.0,2,57.0,2
338,"Adajan,Surat",1050.0,2,45.0,2
339,"Adajan,Surat",1141.0,2,45.9,2
340,"Adajan,Surat",1230.0,3,53.0,3
341,"Adajan,Surat",1105.0,2,40.0,2
342,"Adajan,Surat",1410.0,2,65.0,3
343,"Adajan,Surat",1450.0,2,55.99,2
344,"Adajan,Surat",1100.0,2,38.0,2
345,"Adajan,Surat",1061.0,2,33.84,2
346,"Adajan,Surat",1061.0,2,38.95,2
347,"Adajan,Surat",1061.0,2,34.0,2
348,"Adajan,Surat",1245.0,2,58.0,2
349,"Adajan,Surat",1494.0,2,94.55,3
350,"Adajan,Surat",1274.0,2,81.0,2
351,"Adajan,Surat",1842.0,3,115.0,3
352,"Adajan,Surat",1494.0,2,94.55,3
353,"Adajan,Surat",1274.0,2,81.0,2
354,"Adajan,Surat",1494.0,2,94.55,3
355,"Adajan,Surat",1842.0,3,115.0,3
356,"Adajan,Surat",1842.0,3,115.0,3
357,"Adajan,Surat",1842.0,3,115.0,3
358,"Adajan,Surat",1210.0,2,80.9,2
359,"Adajan,Surat",1210.0,2,72.0,2
360,"Adajan,Surat",1205.0,2,78.5,2
361,"Adajan,Surat",790.5,1,41.9,1
362,"Adajan,Surat",1020.07,2,68.38,2
363,"Adajan,Surat",1205.47,2,81.0,2
364,"Adajan,Surat",1007.0,2,65.0,2
365,"Adajan,Surat",1210.0,2,74.0,2
366,"Adajan,Surat",1210.0,2,83.0,2
367,"Adajan,Surat",675.0,1,45.0,1
368,"Adajan,Surat",656.0,1,43.0,1
369,"Adajan,Surat",1012.0,2,64.0,2
370,"Adajan,Surat",1007.0,2,62.0,2
371,"Adajan,Surat",1007.0,2,67.0,2
372,"Adajan,Surat",1007.0,2,66.0,2
373,"Adajan,Surat",645.0,1,34.18,1
374,"Adajan,Surat",790.5,1,42.295,1
375,"Adajan,Surat",1012.0,2,65.0,2
376,"Adajan,Surat",656.0,1,38.77,1
377,"Adajan,Surat",645.0,1,39.0,1
378,"Adajan,Surat",645.0,1,41.0,1
379,"Adajan,Surat",1210.0,2,82.0,2
380,"Adajan,Surat",656.0,1,34.77,1
381,"Adajan,Surat",1205.0,2,73.87,2
382,"Adajan,Surat",1012.0,2,70.0,2
383,"Adajan,Surat",1007.0,2,68.0,2
384,"Adajan,Surat",1205.0,2,79.0,2
385,"Adajan,Surat",1012.0,2,68.0,2
386,"Adajan,Surat",1077.0,2,37.64,2
387,"Adajan,Surat",1470.0,2,88.64,3
388,"Adajan,Surat",1300.0,2,75.0,3
389,"Adajan,Surat",1800.0,3,115.0,3
390,"Adajan,Surat",1125.0,2,63.0,2
391,"Adajan,Surat",1310.0,2,80.0,2
392,"Adajan,Surat",2600.0,4,135.0,3
393,"Adajan,Surat",1900.0,2,170.0,3
394,"Adajan,Surat",1260.0,2,75.0,2
395,"Adajan,Surat",1170.0,2,46.79,2
396,"Adajan,Surat",1350.0,2,83.0,3
397,"Adajan,Surat",1330.0,2,78.0,2
398,"Adajan,Surat",1400.0,2,78.0,3
399,"Adajan,Surat",1700.0,3,125.0,3
400,"Adajan,Surat",1020.0,2,40.79,2
401,"Adajan,Surat",1600.0,2,63.98,2
402,"Adajan,Surat",1041.0,2,36.44,2
403,"Adajan,Surat",2400.0,1,200.0,1
404,"Adajan,Surat",1390.0,2,86.0,2
405,"Adajan,Surat",1460.0,2,70.0,2
406,"Adajan,Surat",1200.0,2,60.0,2
407,"Adajan,Surat",1290.0,2,80.0,2
408,"Adajan,Surat",2582.0,5,250.0,3
409,"Adajan,Surat",1186.0,2,65.0,2
410,"Adajan,Surat",1650.0,3,101.0,3
411,"Adajan,Surat",1181.0,2,75.0,2
412,"Adajan,Surat",1105.0,2,90.0,2
413,"Adajan,Surat",720.0,1,60.0,1
414,"Adajan,Surat",1040.0,2,45.0,2
415,"Adajan,Surat",1330.0,2,77.0,2
416,"Adajan,Surat",1200.0,2,49.0,2
417,"Adajan,Surat",1185.0,2,67.0,2
418,"Adajan,Surat",1000.0,2,50.0,2
419,"Adajan,Surat",1650.0,3,90.75,3
420,"Adajan,Surat",1650.0,3,101.0,3
421,"Adajan,Surat",1310.0,2,80.43,2
422,"Adajan,Surat",600.0,1,27.0,2
423,"Adajan,Surat",1430.0,2,87.8,2
424,"Adajan,Surat",1020.0,2,42.83,2
425,"Adajan,Surat",1540.0,3,80.0,3
426,"Adajan,Surat",1195.0,2,35.84,2
427,"Adajan,Surat",1683.0,3,115.0,3
428,"Adajan,Surat",1800.0,3,125.0,3
429,"Adajan,Surat",1175.0,2,41.13,2
430,"Adajan,Surat",1750.0,2,89.0,3
431,"Adajan,Surat",1800.0,3,175.0,3
432,"Adajan,Surat",1450.0,2,50.75,2
433,"Adajan,Surat",1770.0,3,108.0,3
434,"Adajan,Surat",1800.0,3,125.0,3
435,"Adajan,Surat",1200.0,3,74.52,3
436,"Adajan,Surat",1100.0,2,63.0,2
437,"Adajan,Surat",1020.0,2,40.79,2
438,"Adajan,Surat",1260.0,2,75.0,2
439,"Adajan,Surat",1426.0,3,85.0,3
440,"Adajan,Surat",1700.0,2,150.0,2
441,"Adajan,Surat",1200.0,2,150.0,4
442,"Adajan,Surat",1500.0,2,120.0,3
443,"Adajan,Surat",2400.0,3,510.0,5
444,"Adajan,Surat",1240.0,2,59.52,3
445,"Adajan,Surat",1250.0,2,110.0,2
446,"Adajan,Surat",1260.0,2,95.0,3
447,"Adajan,Surat",2400.0,2,300.0,3
448,"Adajan,Surat",1400.0,2,100.0,2
449,"Adajan,Surat",2800.0,3,425.0,5
450,"Adajan,Surat",3000.0,3,450.0,3
451,"Adajan,Surat",1200.0,2,198.0,3
452,"Adajan,Surat",1245.0,2,125.0,2
453,"Adajan,Surat",1305.0,2,58.7,3
454,"Adajan,Surat",1145.0,2,58.4,2
455,"Adajan,Surat",1650.0,3,118.0,3
456,"Adajan,Surat",2400.0,4,240.0,4
457,"Adajan,Surat",1350.0,2,68.0,3
458,"Adajan,Surat",1305.0,2,59.0,3
459,"Adajan,Surat",1305.0,2,60.0,3
460,"Adajan,Surat",1200.0,2,42.0,2
461,"Adajan,Surat",1305.0,2,59.0,3
462,"Adajan,Surat",1480.0,3,75.48,3
463,"Adajan,Surat",1305.0,2,59.0,3
464,"Adajan,Surat",1304.0,2,111.0,2
465,"Adajan,Surat",3000.0,6,150.0,6
466,"Adajan,Surat",1085.0,2,50.0,2
467,"Adajan,Surat",1500.0,2,100.0,3
468,"Adajan,Surat",2100.0,3,147.0,4
469,"Adajan,Surat",1420.0,2,95.0,3
470,"Adajan,Surat",1300.0,2,58.5,3
471,"Adajan,Surat",1305.0,2,49.0,3
472,"Adajan,Surat",1035.0,2,35.77,2
473,"Adajan,Surat",1355.0,2,61.0,3
474,"Adajan,Surat",1510.0,3,47.57,3
475,"Adajan,Surat",1650.0,3,51.98,3
476,"Adajan,Surat",1630.0,3,51.35,3
477,"Adajan,Surat",1510.0,3,47.57,3
478,"Adajan,Surat",1315.0,2,49.0,3
479,"Adajan,Surat",1540.0,3,48.51,3
480,"Adajan,Surat",920.0,2,41.5,2
481,"Adajan,Surat",1177.5,2,59.935,2
482,"Adajan,Surat",4800.0,4,190.0,4
483,"Adajan,Surat",2800.0,4,89.0,4
484,"Adajan,Surat",2200.0,4,195.0,4
485,"Adajan,Surat",1160.0,2,59.0,2
486,"Adajan,Surat",1180.0,2,59.47,2
487,"Adajan,Surat",1423.0,2,71.73,3
488,"Adajan,Surat",1392.0,3,69.46,3
489,"Adajan,Surat",1410.5,2,70.385,3
490,"Adajan,Surat",4800.0,3,200.0,4
491,"Adajan,Surat",1184.0,2,53.0,2
492,"Adajan,Surat",1145.0,2,55.0,2
493,"Adajan,Surat",1250.0,2,60.0,2
494,"Adajan,Surat",1365.0,2,73.0,2
495,"Adajan,Surat",1903.0,6,140.0,5
496,"Adajan,Surat",1222.0,2,80.0,2
497,"Adajan,Surat",870.0,2,38.0,2
498,"Adajan,Surat",1200.0,2,60.0,2
499,"Adajan,Surat",527.0,1,35.0,1
500,"Adajan,Surat",1340.0,2,73.0,2
501,"Adajan,Surat",1008.0,2,52.0,2
502,"Adajan,Surat",1105.0,2,57.0,2
503,"Adajan,Surat",1200.0,2,70.0,2
504,"Adajan,Surat",1050.0,2,64.8,2
505,"Adajan,Surat",753.0,3,59.5,2
506,"Adajan,Surat",2500.0,4,140.0,3
507,"Adajan,Surat",3012.0,6,250.0,4
508,"Adajan,Surat",1665.0,3,110.0,3
509,"Adajan,Surat",2370.0,4,195.0,3
510,"Adajan,Surat",1100.0,2,66.0,2
511,"Adajan,Surat",2895.5,2,246.0,4
512,"Adajan,Surat",1113.0,2,70.0,2
513,"Adajan,Surat",1200.0,2,73.2,2
514,"Adajan,Surat",1070.0,2,87.0,2
515,"Adajan,Surat",1776.0,3,124.0,3
516,"Adajan,Surat",1776.0,3,150.0,3
517,"Adajan,Surat",500.0,1,18.5,1
518,"Adajan,Surat",1050.0,2,65.0,2
519,"Adajan,Surat",1170.0,2,66.0,3
520,"Adajan,Surat",595.0,1,33.32,1
521,"Adajan,Surat",1445.0,3,95.0,3
522,"Adajan,Surat",1640.0,2,120.0,3
523,"Adajan,Surat",1460.0,2,90.0,3
524,"Adajan,Surat",1179.0,2,66.02,2
525,"Adajan,Surat",1122.5,2,58.935,2
526,"Adajan,Surat",793.0,2,45.0,2
527,"Adajan,Surat",1400.0,2,78.0,2
528,"Adajan,Surat",1215.0,2,50.0,2
529,"Adajan,Surat",1654.0,3,100.0,3
530,"Adajan,Surat",1181.0,2,55.0,2
531,"Adajan,Surat",1200.0,2,75.0,2
532,"Adajan,Surat",595.0,1,31.83,1
533,"Adajan,Surat",1105.0,2,51.0,2
534,"Adajan,Surat",1255.0,2,65.26,2
535,"Adajan,Surat",1550.0,3,82.0,3
536,"Adajan,Surat",1650.0,3,122.0,3
537,"Adajan,Surat",912.0,2,55.0,2
538,"Adajan,Surat",1218.0,2,73.0,2
539,"Adajan,Surat",1115.0,2,65.12,2
540,"Adajan,Surat",1893.0,3,100.0,3
541,"Adajan,Surat",1600.0,3,95.0,3
542,"Adajan,Surat",1275.0,2,65.0,2
543,"Adajan,Surat",892.0,2,39.0,2
544,"Adajan,Surat",1260.0,2,70.0,2
545,"Adajan,Surat",1157.0,2,40.0,2
546,"Adajan,Surat",1150.0,2,65.0,2
547,"Adajan,Surat",1100.0,2,39.0,2
548,"Adajan,Surat",1725.0,3,110.0,3
549,"Adajan,Surat",1850.0,6,150.0,6
550,"Adajan,Surat",950.0,2,38.0,2
551,"Adajan,Surat",1220.0,2,80.0,2
552,"Adajan,Surat",1130.0,2,78.0,2
553,"Adajan,Surat",1486.0,3,83.22,3
554,"Adajan,Surat",1015.0,2,48.0,2
555,"Adajan,Surat",1115.0,2,61.0,2
556,"Adajan,Surat",1136.0,2,48.0,2
557,"Adajan,Surat",2700.0,4,260.0,4
558,"Adajan,Surat",1200.0,2,69.0,3
559,"Adajan,Surat",1465.0,2,76.0,3
560,"Adajan,Surat",1302.5,2,67.73,2
561,"Adajan,Surat",1200.0,2,65.0,2
562,"Adajan,Surat",1240.0,2,65.0,2
